,text
7222,"thus, the sex of the children will be determined by what they inherit from their father"
7223,"a child who inherits an x chromosome from her father will be a girl, and one who inherits a y chromosome from him will be a boy"
7224,is this information enough to tell you which of the traits – blood group a or o – is dominant
7225,"we have noted that there is an inbuilt tendency to variation during reproduction, both because of errors in dna copying, and as a result of sexual reproduction"
7226,let us now look at some consequences of this .1 an illustration consider a group of twelve red beetles
7227,"the more beetles the crows eat, the fewer beetles are available to reproduce"
7228,"this beetle, moreover, can pass the colour on to its progeny, so that all its heredity and evolution progeny beetles are green"
7229,"crows cannot see green-coloured beetles on the green leaves of the bushes, and therefore cannot eat them"
7230,"as a result, there are more and more green beetles than red ones in the beetle population"
7231,"this beetle can also pass the colour on to its progeny, so that all its progeny beetles are blue"
7232,"crows can see blue-coloured beetles in the green leaves of the bushes as well as they can see red ones, and therefore can eat them"
7233,"in the population, as it expands, there are a few blue beetles, but most are red"
7234,"but at this point, an elephant comes by, and stamps on the bushes where the beetles live"
7235,"by chance, the few beetles that have survived are mostly blue"
7236,"the beetle population slowly expands again, but now, the beetles in the population are mostly blue"
7237,"it is obvious that in both situations, what started out as a rare variation came to be a common characteristic in the population"
7238,"in other words, the frequency of an inherited trait changed over generations"
7239,"this is the essence of the idea of but there are interesting differences, too, in the two situations"
7240,we can see that the natural selection is exerted by the crows
7241,"the more crows there are, the more red beetles would be eaten, and the more the proportion of green beetles in the population would be"
7242,it results in adaptations in the beetle population to fit their environment better
7243,"in the second situation, the colour change gave no survival advantage"
7244,the elephant would not have caused such major havoc in the beetle population if the beetle population had been very large
7245,"so, accidents in small populations can change the frequency of some genes in a population, even if they give no survival advantage"
7246,"this is the notion of genetic drift, which provides diversity without any adaptations"
7247,"in this, as the beetle population begins to expand, the bushes start suffering from a plant disease"
